"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","43","15","5","10","beam","facebook/contriever",". Question: where does kfc get their chicken in south africa?","876","43_2,43_1,43_6,43_7,43_4,43_3,43_5,43_8,40_13,4_16","0.39725250005722046,0.404877245426178,0.43173694610595703,0.43749386072158813,0.48387980461120605,0.5780938267707825,0.5954574346542358,0.6859664916992188,0.7261165380477905,0.7304738163948059","9.417634963989258"
"rag","88","15","5","10","beam","facebook/contriever",". Question: who won the super heavyweight gold medal at the 2000 olympics?","918","88_10,88_1,88_11,88_12,88_2,88_3,88_6,43_8,51_8,88_5","0.41385984420776367,0.4808671474456787,0.532271683216095,0.5415765047073364,0.5468765497207642,0.5915597677230835,0.6357477307319641,0.6472693681716919,0.6532080769538879,0.654464840888977","8.772305488586426"
"rag","28","15","5","10","beam","facebook/contriever",". Question: when did men's curling start in the olympics?","1016","28_1,28_15,28_13,28_14,28_8,28_4,28_9,28_12,28_2,88_10","0.4311841130256653,0.4570470452308655,0.4773944616317749,0.48975950479507446,0.524005651473999,0.5460489988327026,0.5567456483840942,0.5737302303314209,0.5878006815910339,0.5893670320510864","10.328662872314453"
"rag","10","15","5","10","beam","facebook/contriever",". Question: which state is the richest state in nigeria?","798","10_1,10_5,10_2,10_3,10_4,10_6,43_8,10_7,40_13,43_1","0.45791393518447876,0.48256808519363403,0.5082467794418335,0.5194765329360962,0.5299779176712036,0.5454380512237549,0.6476948261260986,0.6528803110122681,0.6767740249633789,0.6833017468452454","7.069482803344727"
"rag","37","15","5","10","beam","facebook/contriever",". Question: who wrote if she knew what she wants?","881","37_1,37_2,37_8,28_13,43_8,40_9,40_13,40_11,37_3,43_4","0.5365482568740845,0.6261510848999023,0.6893089413642883,0.7263441681861877,0.7346829175949097,0.7445933222770691,0.7528412938117981,0.7600336074829102,0.7634285688400269,0.7648806571960449","9.4570894241333"
"rag","86","15","5","10","beam","facebook/contriever",". Question: where was the film coming home for christmas filmed?","1008","86_9,86_2,86_8,86_1,86_7,86_3,40_9,86_10,40_3,40_8","0.5487402677536011,0.5764775276184082,0.580856442451477,0.5923452973365784,0.6568474173545837,0.657128095626831,0.6698509454727173,0.6933366060256958,0.6948881149291992,0.7099273204803467","12.083176612854004"
"rag","5","15","5","10","beam","facebook/contriever",". Question: who plays the mother of howard on big bang theory?","849","5_5,5_8,5_4,5_2,43_8,5_3,5_6,5_11,5_1,86_10","0.49790865182876587,0.5532597303390503,0.5951125025749207,0.6225472092628479,0.6673010587692261,0.6791752576828003,0.6844440698623657,0.6891257762908936,0.6942250728607178,0.6974328756332397","8.685317993164062"
"rag","94","15","5","10","beam","facebook/contriever",". Question: who was the dj on in living color?","923","94_6,94_1,94_7,94_13,94_12,94_8,94_4,94_3,94_14,94_5","0.5893444418907166,0.6066750288009644,0.6313780546188354,0.6457781195640564,0.64698725938797,0.6535338163375854,0.6598037481307983,0.6615220904350281,0.6736918687820435,0.6808404922485352","10.499677658081055"
"rag","56","15","5","10","beam","facebook/contriever",". Question: when did the granite mountain hotshots get certified?","936","56_8,56_4,56_5,56_13,56_2,56_11,56_7,56_9,94_14,56_1","0.5394363403320312,0.5654101371765137,0.6067185401916504,0.6504795551300049,0.6630733609199524,0.6702307462692261,0.6702594757080078,0.6776993274688721,0.6941094398498535,0.697223424911499","10.088723182678223"
"rag","6","15","5","10","beam","facebook/contriever",". Question: who has been appointed as the election commissioner of india?","1017","6_1,6_5,6_2,6_14,6_11,6_17,6_19,6_18,6_3,6_8","0.3859596252441406,0.40144604444503784,0.4675925374031067,0.48539435863494873,0.5030599236488342,0.5072023272514343,0.5085166096687317,0.5097745656967163,0.5195121169090271,0.522386908531189","11.515353202819824"
"rag","76","15","5","10","beam","facebook/contriever",". Question: what is the ultimate objective of financial management?","1014","76_11,76_6,76_9,76_8,76_7,76_12,76_13,76_14,76_16,76_10","0.408075213432312,0.4335017800331116,0.4605259299278259,0.4701014757156372,0.5043997764587402,0.508918285369873,0.5095903873443604,0.5159716606140137,0.5292083024978638,0.5338183045387268","29.184886932373047"
"rag","72","15","5","10","beam","facebook/contriever",". Question: new movie of ajay devgan and sonakshi sinha?","1018","72_10,72_3,72_1,72_20,72_4,72_11,72_9,72_7,72_19,72_21","0.48642319440841675,0.5410165190696716,0.5541138648986816,0.5609855055809021,0.5758438110351562,0.586111307144165,0.6114391088485718,0.6150366067886353,0.6151614189147949,0.6189594268798828","11.359936714172363"
"rag","85","15","5","10","beam","facebook/contriever",". Question: who kidnapped ben in the deep end of the ocean?","955","85_1,85_3,85_12,85_7,85_13,85_8,85_10,85_14,72_24,85_11","0.5682148933410645,0.5716963410377502,0.6199932098388672,0.640462338924408,0.6477057933807373,0.6625627875328064,0.6668905019760132,0.674834132194519,0.6756910085678101,0.6772933006286621","13.662026405334473"
"rag","90","15","5","10","beam","facebook/contriever",". Question: university of michigan school of public health ranking?","1015","90_1,90_2,90_13,90_6,90_7,90_4,90_10,90_12,90_8,90_3","0.3236997127532959,0.34339213371276855,0.4415053725242615,0.5075287818908691,0.5098206996917725,0.5447575449943542,0.560971736907959,0.5697298645973206,0.5850854516029358,0.5908200740814209","9.85463809967041"
"rag","48","15","5","10","beam","facebook/contriever",". Question: what is the name of the gap between two front teeth?","898","48_2,48_3,48_4,48_6,48_12,48_1,48_11,72_24,48_15,48_5","0.5006558299064636,0.5217107534408569,0.5398398637771606,0.5985797047615051,0.6199747323989868,0.6398152112960815,0.6407721042633057,0.6454503536224365,0.6551470756530762,0.6718738079071045","13.49370288848877"
"rag","0","15","5","10","beam","facebook/contriever",". Question: who plays colin on young and the restless?","896","0_16,0_9,0_3,0_8,0_14,0_2,0_15,72_24,0_1,48_15","0.530500590801239,0.531657338142395,0.5664886832237244,0.5833293795585632,0.6105009913444519,0.6263948678970337,0.6449935436248779,0.6510014533996582,0.6627495288848877,0.664232075214386","10.289565086364746"
"rag","49","15","5","10","beam","facebook/contriever",". Question: when was the last time tug-of-war was an official olympic sport?","898","49_1,49_3,49_9,49_5,49_4,49_7,72_24,49_11,49_6,49_2","0.4220561385154724,0.5067107677459717,0.5511687994003296,0.5720601081848145,0.592644989490509,0.6336354613304138,0.6431087255477905,0.6556931734085083,0.6670067310333252,0.6688767671585083","9.636590003967285"
"rag","95","15","5","10","beam","facebook/contriever",". Question: who is the actress who plays baker on blue bloods?","887","95_5,0_16,0_14,0_13,0_15,72_24,0_17,0_3,49_11,0_12","0.6332495212554932,0.6398311257362366,0.6453196406364441,0.6661278009414673,0.6673044562339783,0.6688440442085266,0.6758139729499817,0.6803706288337708,0.6811292171478271,0.7073180675506592","18.511707305908203"
"rag","73","15","5","10","beam","facebook/contriever",". Question: what is the function of the pericardial sac?","1008","73_5,73_3,73_10,73_2,73_4,73_9,73_11,73_18,73_8,73_13","0.36926472187042236,0.3960336446762085,0.44298380613327026,0.4624994993209839,0.4661322236061096,0.47994256019592285,0.4867921471595764,0.4872393012046814,0.48964422941207886,0.49202680587768555","12.621028900146484"
"rag","30","15","5","10","beam","facebook/contriever",". Question: who won the 2017 sports personality of the year?","1012","30_17,30_20,30_16,30_1,30_2,30_15,30_19,30_14,30_18,30_3","0.45961833000183105,0.45990562438964844,0.4770246148109436,0.4832715392112732,0.48564964532852173,0.50771564245224,0.5082358717918396,0.5450026988983154,0.5517005920410156,0.5719311237335205","8.580038070678711"
"rag","62","15","5","10","beam","facebook/contriever",". Question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1027","62_1,62_8,62_11,62_13,62_6,62_9,62_2,62_4,62_5,62_3","0.4353022575378418,0.45512038469314575,0.4559260606765747,0.4580487608909607,0.4645826816558838,0.4739875793457031,0.4993670582771301,0.5024595260620117,0.5246924161911011,0.5398550033569336","10.375572204589844"
"rag","34","15","5","10","beam","facebook/contriever",". Question: what was the first capital city of australia?","932","34_1,34_10,34_3,34_8,34_2,34_5,34_6,34_4,34_11,34_12","0.44451600313186646,0.4950484037399292,0.5035004019737244,0.5040612816810608,0.5071672201156616,0.5479525923728943,0.5806443095207214,0.5873678922653198,0.6181025505065918,0.6331839561462402","12.349411964416504"
"rag","99","15","5","10","beam","facebook/contriever",". Question: who is the young man in hawthorne's my kinsman major molineux?","1016","99_1,99_10,99_5,99_2,99_7,99_3,99_11,99_8,99_9,99_6","0.4450976848602295,0.44641321897506714,0.48430347442626953,0.484679639339447,0.5378234386444092,0.5435758829116821,0.5684202313423157,0.6092036962509155,0.6217883825302124,0.6253858208656311","9.120616912841797"
"rag","64","15","5","10","beam","facebook/contriever",". Question: who is the authority or governing body of mca?","779","64_7,64_3,64_2,30_21,64_8,64_12,64_11,73_25,99_12,73_16","0.5308507680892944,0.6014013290405273,0.6226099729537964,0.6703846454620361,0.6718589663505554,0.6736330986022949,0.6776254177093506,0.6899362802505493,0.7080478668212891,0.712466835975647","8.772139549255371"
"rag","3","15","5","10","beam","facebook/contriever",". Question: who invented the cornell method of note taking?","1012","3_1,3_5,3_2,3_6,3_8,3_10,3_11,3_3,3_9,3_4","0.3927508592605591,0.455991268157959,0.46504223346710205,0.4910217523574829,0.5448510646820068,0.5647731423377991,0.5943410396575928,0.5981069207191467,0.6262935400009155,0.6342782974243164","13.613381385803223"
