"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","24","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name galvez come from? Answer: ","1029","24_1,24_7,87_4,44_11,15_11,24_2,87_1,24_5,24_6,24_4","0.27858030796051025,0.3079100251197815,0.3505362272262573,0.3611181974411011,0.3611181974411011,0.36167770624160767,0.3643990159034729,0.3671037554740906,0.3707095980644226,0.3733234405517578"," been told that it comes from the spanish","Spanish surname .,Spanish surname","17.294334411621094,51.764068603515625,49.741416931152344,52.36163330078125,54.977325439453125,58.317840576171875,58.810218811035156,50.262874603271484,51.4149055480957,46.16939926147461","0","0.2","0"
"rag","21","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: seven union territories of india and their capital? Answer: ","1040","21_1,21_6,21_9,21_2,21_3,21_7,96_4,69_7,21_4,96_15","0.2056177854537964,0.2381334900856018,0.32597851753234863,0.346987783908844,0.36091387271881104,0.3666542172431946,0.37326955795288086,0.375683069229126,0.3767756223678589,0.3814767599105835"," Andaman and Nicobar Islands - Port Blair","Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>","14.833998680114746,42.25351333618164,52.8532600402832,56.51073455810547,57.12798309326172,37.127994537353516,60.27070999145508,38.52907180786133,38.231998443603516,59.86856460571289","0.488923022434901","0.18165168165168163","0"
"rag","22","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played bailey in the sisterhood of the traveling pants? Answer: ","1039","22_7,22_8,22_10,22_11,22_4,22_14,22_9,22_6,89_26,89_24","0.2907201051712036,0.2944490909576416,0.2976580858230591,0.319713830947876,0.3392679691314697,0.34708279371261597,0.3707200288772583,0.3812721371650696,0.38154667615890503,0.3906201124191284","Boyd  Hollbrook  played  ","Jenna Boyd was,Jenna Boyd was,Jenna Boyd was","12.390628814697266,36.26647186279297,50.95671844482422,40.19428634643555,20.2469482421875,24.489360809326172,20.62714195251465,52.389129638671875,28.435535430908203,68.26444244384766","0.07249749990681824","0.3333333333333333","0"
"rag","50","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when does a building need a fire pump? Answer: ","1040","50_6,50_9,50_8,50_7,50_2,50_5,50_14,50_12,50_13,50_15","0.25152772665023804,0.2699540853500366,0.2838518023490906,0.28729188442230225,0.2937901020050049,0.29642152786254883,0.30122309923171997,0.3095356225967407,0.3253946900367737,0.33630287647247314","A fire pump is required when the local water","the local municipal water system can not provide sufficient pressure to meet the hydraulic design requirements of the fire sprinkler system .,when the local municipal water system can not provide sufficient pressure to meet the hydraulic design requirements of the fire sprinkler system .","12.765172958374023,35.02174758911133,49.63774108886719,58.173828125,46.133174896240234,52.301185607910156,56.67045593261719,43.18692398071289,47.93276596069336,59.16867446899414","0.03872655933046493","0.2290322580645161","0"
"rag","12","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name cintron come from? Answer: ","1020","12_1,12_7,24_7,24_1,12_2,12_6,44_11,15_11,12_8,96_18","0.27311092615127563,0.3008157014846802,0.31774306297302246,0.33253979682922363,0.3614731431007385,0.3629304766654968,0.3649677038192749,0.3649677038192749,0.36824989318847656,0.37568342685699463"," been told that it comes from the word c","Portuguese and Spanish - French origins .,Portuguese and,Spanish - French origins,Portuguese and,Spanish - French origins","15.585229873657227,52.311458587646484,49.692169189453125,51.709800720214844,52.41282272338867,57.877384185791016,58.78877258300781,49.01804733276367,52.47789001464844,33.88317108154297","0","0","0"
"rag","20","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nitty gritty dirt band fishin in the dark album? Answer: ","1056","20_1,20_2,20_20,20_21,20_4,20_17,20_23,20_15,20_28,20_22","0.17396783828735352,0.23282694816589355,0.28082162141799927,0.28101617097854614,0.28276383876800537,0.29935765266418457,0.3047000765800476,0.30909645557403564,0.31043541431427,0.32553189992904663"," The Nitty Gritty Dirt Band","Hold On .","14.231843948364258,36.923675537109375,57.042266845703125,39.29252624511719,54.40935516357422,35.297080993652344,41.221458435058594,54.58964157104492,44.999420166015625,50.72270584106445","0","0","0"
"rag","71","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays young voldemort in the half blood prince? Answer: ","1034","71_7,71_4,71_10,71_6,71_8,71_13,71_11,71_3,71_17,22_10","0.25020885467529297,0.26741039752960205,0.29096847772598267,0.3170830011367798,0.3575425148010254,0.37694722414016724,0.38366496562957764,0.3898705840110779,0.40995240211486816,0.41462355852127075"," heard that it was hero fiennes-","Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (,Hero Beauregard Fiennes - Tiffin (","14.23437786102295,51.62038040161133,46.29908752441406,47.08351135253906,53.46620559692383,44.86467361450195,38.841896057128906,34.52280044555664,51.413291931152344,47.867557525634766","0","0.4","0"
"rag","75","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays heather in beauty and the beast? Answer: ","1067","75_8,75_10,75_2,75_15,22_10,22_14,75_24,75_11,75_26,75_6","0.2926263213157654,0.3337531089782715,0.3595626950263977,0.3700927495956421,0.38728463649749756,0.39280766248703003,0.39543330669403076,0.39748263359069824,0.40416860580444336,0.40616220235824585"," seen her in a few things, but i","Nicole Gale Anderson (,Nicole Gale Anderson (,Nicole Gale Anderson (,Nicole Gale Anderson (,Nicole Gale Anderson (","15.813075065612793,50.5400390625,54.142333984375,48.52135467529297,49.5745735168457,47.549922943115234,49.64357376098633,53.53154373168945,48.4493293762207,52.60066604614258","0","0","0"
"rag","57","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who is the president of the republic of zambia? Answer: ","1045","57_1,57_4,57_18,57_2,57_7,57_16,57_6,57_20,57_13,57_5","0.21952074766159058,0.23046231269836426,0.2502257227897644,0.26625365018844604,0.2662616968154907,0.2891089916229248,0.30827897787094116,0.3307933807373047,0.33686864376068115,0.34159988164901733"," ==== Edgar Lungu is the current president","Edgar Lungu since,Edgar Lungu .,Edgar Lungu since,Edgar Lungu since,Edgar Lungu .","13.417293548583984,27.989524841308594,18.507198333740234,50.70484924316406,55.852508544921875,40.608036041259766,36.53411865234375,54.83648681640625,54.690330505371094,59.67546081542969","0.081939171811711","0.4666666666666666","0"
"rag","36","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang how long has this been going on song? Answer: ","1039","36_1,36_10,36_9,36_5,36_12,36_28,36_4,36_29,36_11,36_30","0.2807133197784424,0.3112637400627136,0.3411519527435303,0.36121809482574463,0.3821594715118408,0.3822237253189087,0.3889578580856323,0.39135944843292236,0.3975250720977783,0.40003502368927"," been going on and on and on and on","Ace from,Ace from,Ace from","13.426167488098145,53.249122619628906,51.6341438293457,47.13346481323242,45.946128845214844,56.596309661865234,49.38006591796875,56.28997039794922,51.61371994018555,56.638954162597656","0","0","0"
"rag","13","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: if i die before i wake feed jake original? Answer: ","1060","71_10,13_5,71_11,13_1,13_22,44_11,15_11,44_16,15_16,15_1","0.4111596345901489,0.4237833023071289,0.44586318731307983,0.45047318935394287,0.4549347162246704,0.4566754698753357,0.4566754698753357,0.4575594663619995,0.4575594663619995,0.4637606143951416"," been trying to find the lyrics to this song","American country music band Pirates of the Mississippi .","15.534798622131348,56.03433609008789,55.66710662841797,57.06278991699219,59.992340087890625,55.496463775634766,55.2871208190918,53.59874725341797,60.571842193603516,57.986915588378906","0.02573285025273419","0.11764705882352941","0"
"rag","55","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is creatine phosphate found in the body? Answer: ","1037","55_8,55_14,55_15,55_12,55_9,55_21,55_30,55_17,55_11,55_16","0.27333128452301025,0.30102282762527466,0.31053704023361206,0.3280888795852661,0.3307744264602661,0.33343350887298584,0.354525625705719,0.3547740578651428,0.36246275901794434,0.36890149116516113","Creatine phosphate is found in the body in","skeletal muscle and the brain to,muscle cells (,brain ,,heart ,,pancreas .","12.815134048461914,23.153398513793945,31.85624885559082,39.60512161254883,40.40471267700195,42.847206115722656,46.71360778808594,33.70481872558594,31.750295639038086,44.21041488647461","0.028599617161713803","0.028571428571428574","0"
"rag","14","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what kind of trees have heart shaped leaves? Answer: ","1051","14_4,14_3,14_19,14_1,44_11,15_11,14_2,14_16,14_18,55_30","0.24067598581314087,0.30110007524490356,0.33848875761032104,0.3452584147453308,0.3571299910545349,0.3571299910545349,0.3743237853050232,0.37707382440567017,0.3799036145210266,0.3900246024131775","The heart shaped leaves are the leaves of the","Eastern Redbud </Li>,Linden </Li>,Catalpa </Li>,Eastern Redbud </Li>","13.502864837646484,27.487289428710938,46.4549674987793,54.0068244934082,60.904319763183594,50.1725959777832,44.59843444824219,44.0639762878418,53.62794876098633,44.37643814086914","0","0","0"
"rag","70","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where was gunsmoke to the last man filmed? Answer: ","1042","70_11,70_2,70_1,70_13,70_4,70_6,70_16,70_15,70_14,70_10","0.24641799926757812,0.2766808271408081,0.28716379404067993,0.3060387372970581,0.3103379011154175,0.32511693239212036,0.36546748876571655,0.3831649422645569,0.3883225917816162,0.3911031484603882","Gunsmoke: To the Last Man was","Tucson , Arizona </Td>,Tucson , Arizona </Td>,Tucson , Arizona </Td>,Tucson , Arizona </Td>","12.881210327148438,31.736400604248047,57.455970764160156,35.964473724365234,57.099945068359375,61.20056915283203,58.76215362548828,65.29138946533203,57.1256103515625,47.066734313964844","0","0","0"
"rag","2","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal? Answer: ","1069","2_8,2_4,2_5,2_10,2_2,2_11,2_13,2_17,2_1,2_7","0.18631833791732788,0.21434921026229858,0.2149420976638794,0.21860289573669434,0.2536030411720276,0.25688862800598145,0.2578493356704712,0.2644938826560974,0.2740951180458069,0.2770898938179016","..
Chota Nagpur Division was a","1912 .,1912 .","13.72423267364502,45.85171890258789,36.363441467285156,17.53113555908203,27.34201431274414,61.287696838378906,49.73321533203125,47.21155548095703,37.05488967895508,50.25119400024414","0","0","0"
"rag","47","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: yo la tengo theres a riot going on release date? Answer: ","1005","47_3,47_2,47_13,47_10,47_12,47_19,47_11,47_1,47_20,47_17","0.26893341541290283,0.27363550662994385,0.2740058898925781,0.3080660104751587,0.3154430389404297,0.3202809691429138,0.3214679956436157,0.345242440700531,0.3600350618362427,0.3757559657096863"," been looking for this album for a while now","March 16 , 2018 .,March 16 , 2018 .,March 16 , 2018 .,March 16 , 2018 .,March 16 , 2018 .","14.285600662231445,55.129512786865234,55.44850540161133,56.454864501953125,52.450782775878906,51.27455139160156,53.035152435302734,57.462738037109375,59.94111251831055,56.010337829589844","0","0","0"
"rag","77","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: first day collection of mission china assamese film? Answer: ","1012","77_7,77_12,77_13,77_15,77_4,77_26,77_31,77_25,77_24,77_14","0.22843307256698608,0.24910521507263184,0.26422667503356934,0.2788696885108948,0.2837451696395874,0.28494173288345337,0.29201430082321167,0.3059009909629822,0.33063989877700806,0.33067333698272705"," Mission China is an Assamese film directed","₹ 39.97 lakh ,","13.752463340759277,32.8958740234375,63.007320404052734,39.312137603759766,45.8307991027832,56.21413040161133,44.63404846191406,51.28874206542969,51.87114715576172,53.6097297668457","0","0","0"
"rag","1","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who stepped out of the dithyrambic chorus to become the first actor? Answer: ","1040","1_3,1_10,1_4,1_11,1_17,1_13,1_16,1_22,22_6,1_12","0.23952817916870117,0.2722473740577698,0.27402085065841675,0.2814522981643677,0.3482019305229187,0.35348063707351685,0.3619706630706787,0.3665492534637451,0.3697682023048401,0.37726759910583496","o and juliet.
Thespis","Thespis was,Thespis was,Thespis (","12.358951568603516,40.11723709106445,47.925689697265625,51.818538665771484,46.90629577636719,44.31367111206055,51.54249954223633,16.78000259399414,51.47807312011719,32.33185577392578","0.061033220311973134","0.35555555555555557","0"
"rag","16","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is creatine phosphate found in the body? Answer: ","1032","16_8,16_14,16_15,16_12,16_9,16_21,16_27,16_30,16_17,16_11","0.27333128452301025,0.30102282762527466,0.31053704023361206,0.3280888795852661,0.3307744264602661,0.33343350887298584,0.3466986417770386,0.354525625705719,0.3547740578651428,0.36246275901794434","Creatine phosphate is found in the body in","skeletal muscle and the brain to,muscle cells (,brain ,,heart ,,pancreas .","12.471572875976562,23.03795623779297,31.855268478393555,39.79490280151367,40.36185836791992,42.81792068481445,47.64244842529297,34.62282180786133,33.50714111328125,45.268310546875","0.028599617161713803","0.028571428571428574","0"
"rag","32","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang the song brother let me be your shelter? Answer: ","1004","47_18,32_28,32_1,32_4,32_11,47_5,32_19,47_8,47_4,47_6","0.3216661810874939,0.3656325936317444,0.38181161880493164,0.3962271213531494,0.42205381393432617,0.425173819065094,0.43278104066848755,0.4352618455886841,0.43546968698501587,0.43894118070602417"," been looking for this song for a while now","American Christian rock band Needtobreathe .,Needtobreathe .","14.340662956237793,53.79970932006836,54.748023986816406,54.010311126708984,52.297122955322266,54.21580123901367,50.991981506347656,55.98653793334961,57.73405838012695,54.763938903808594","0","0","0"
"rag","54","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: isdn uses b & d channels. what is d channel use for? Answer: ","1011","54_12,54_5,54_6,54_7,54_14,54_11,54_10,54_9,54_13,54_8","0.2320651412010193,0.2569621801376343,0.26790308952331543,0.2773212194442749,0.27985942363739014,0.28800398111343384,0.28918933868408203,0.303968608379364,0.3147317171096802,0.3300160765647888"," D channel is used for signaling. D channel","control and signaling information .,data (,carries control and signaling information .,control and signaling information .","13.276031494140625,39.58333969116211,50.3829460144043,44.992774963378906,48.071163177490234,57.222747802734375,46.60333251953125,45.67121124267578,37.74585723876953,38.96240997314453","0","0.12179487179487178","0"
"rag","83","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played bailey in the sisterhood of the traveling pants? Answer: ","1064","22_7,83_7,22_8,83_8,22_10,83_10,22_11,83_11,22_4,83_4","0.2907201051712036,0.2907201051712036,0.2944490909576416,0.2944490909576416,0.2976580858230591,0.2976580858230591,0.319713830947876,0.319713830947876,0.3392679691314697,0.3392679691314697","se boyd. Who played bailey in","Jenna Boyd was,Jenna Boyd was,Jenna Boyd was","13.72069263458252,22.316768646240234,22.41731071472168,45.21444320678711,44.82988739013672,49.222347259521484,56.75847625732422,60.866207122802734,43.923912048339844,58.27988052368164","0","0.2222222222222222","0"
"rag","51","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: seven union territories of india and their capital? Answer: ","1050","51_1,51_6,2_4,2_2,2_19,2_17,2_13,2_5,51_9,2_11","0.2056177854537964,0.2381334900856018,0.2777627110481262,0.2795332074165344,0.2842063903808594,0.29371339082717896,0.30285924673080444,0.3213944435119629,0.32597851753234863,0.3288406729698181"," Andaman and Nicobar Islands - Port Blair","Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>,Andaman and Nicobar Islands -- Port Blair </Li>,Chandigarh -- Chandigarh </Li>,Dadra and Nagar Haveli -- Silvassa </Li>,Daman and Diu -- Daman </Li>,Lakshwadweep -- Kavaratti </Li>,National Capital Territory -- New Delhi </Li>,Puducherry -- Pondicherry </Li>","14.499226570129395,43.38866424560547,52.201873779296875,57.41352844238281,57.95732879638672,36.81911087036133,61.40880584716797,42.74140548706055,40.2947883605957,60.723899841308594","0.488923022434901","0.18165168165168163","0"
"rag","80","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote the song the glory of love? Answer: ","1023","80_1,80_16,80_2,1_17,80_4,1_4,47_18,1_12,80_3,1_19","0.3153942823410034,0.3198091983795166,0.32114923000335693,0.3386724591255188,0.34647876024246216,0.3570405840873718,0.36207932233810425,0.3752259612083435,0.3794257640838623,0.3844882845878601"," been looking for the lyrics to the song the","Billy Hill ,,Billy Hill ,,Billy Hill ,,Billy Hill ,","14.95859432220459,51.50352478027344,52.50387191772461,54.61539840698242,52.88093948364258,54.94334411621094,53.52763366699219,57.35442352294922,59.308326721191406,55.15023422241211","0","0","0"
"rag","79","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is most of the worlds gold held? Answer: ","1033","79_1,79_25,79_10,79_16,79_4,79_26,79_9,79_6,79_17,79_22","0.2720041275024414,0.27519869804382324,0.28083544969558716,0.29842400550842285,0.3025420308113098,0.30348509550094604,0.30527263879776,0.30539876222610474,0.3080960512161255,0.31742215156555176"," heard that the US holds the most gold,","United States </Td>,United States </Td>,United States </Td>","13.777717590332031,53.26941680908203,41.967552185058594,43.82797622680664,48.41384506225586,49.83140563964844,52.75139617919922,63.8898811340332,51.9740104675293,50.193458557128906","0","0","0"
"rag","61","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote the song rainy days and mondays? Answer: ","1052","61_1,61_31,61_2,61_5,61_32,47_18,61_6,61_8,61_7,61_20","0.305101215839386,0.3341795802116394,0.36933767795562744,0.37188446521759033,0.3818820118904114,0.382906973361969,0.3829951286315918,0.3898558020591736,0.3937063217163086,0.3956151604652405"," been looking for the lyrics to rainy days and","Paul Williams ;,Roger Nichols </Td>,Roger Nichols and Paul Williams .,Roger Nichols and,Paul Williams .,Roger Nichols and,Paul Williams .,Roger Nichols and,Paul Williams .","14.338204383850098,53.20930862426758,53.001853942871094,53.86677551269531,51.973411560058594,54.23673629760742,52.50285720825195,60.99277877807617,64.51216888427734,62.01212692260742","0.02573285025273419","0.07142857142857142","0"
"rag","46","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what does it mean if a car is a fleet vehicle? Answer: ","1062","46_8,46_10,46_9,46_6,54_11,46_14,54_12,46_11,46_7,54_14","0.2540491223335266,0.28737813234329224,0.30100226402282715,0.3025158643722534,0.3163563013076782,0.32157790660858154,0.32267314195632935,0.3250095844268799,0.33297234773635864,0.34085094928741455"," been told that a car is a fleet vehicle","groups of motor vehicles owned or leased by a business , government agency or other organization rather than by an individual or family .,owned or leased by a business , government agency or other organization rather than by an individual or family .","12.534510612487793,52.98685836791992,51.418025970458984,55.581809997558594,58.710296630859375,63.170570373535156,52.36372756958008,58.20818328857422,66.90000915527344,63.23175048828125","0.007580249945128876","0.06929510155316607","0"
"rag","65","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: another name for the torso is the blank region of the body? Answer: ","1064","65_4,65_18,65_21,65_19,65_17,65_9,46_10,65_15,65_8,46_8","0.2701505422592163,0.2826308608055115,0.3252233862876892,0.3372138738632202,0.3555551767349243,0.3555843234062195,0.36520397663116455,0.36530518531799316,0.3724493384361267,0.37307149171829224","inal region of the body.
This page","trunk ,","11.728134155273438,23.28197479248047,44.645118713378906,47.91653823852539,58.886688232421875,60.08477783203125,49.866886138916016,50.4486198425293,16.56529426574707,43.024818420410156","0","0","0"
"rag","29","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played anna in once upon a time? Answer: ","1015","29_2,29_10,29_5,29_9,29_11,29_7,29_1,22_10,83_10,83_6","0.285622239112854,0.33193838596343994,0.3325645923614502,0.34916508197784424,0.36045897006988525,0.3646548390388489,0.37799179553985596,0.3979540467262268,0.3979540467262268,0.3979657292366028","se sussman, elizabeth dean","Elizabeth Dean Lail (,Elizabeth Dean Lail (,Elizabeth Dean Lail (,Elizabeth Dean Lail (","14.283689498901367,27.70444107055664,19.351703643798828,17.11701202392578,33.96829605102539,45.657806396484375,50.43739318847656,37.985565185546875,58.97464370727539,43.733978271484375","0","0.5714285714285715","0"
"rag","98","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: actress who plays penelope garcia on criminal minds? Answer: ","1082","98_3,98_14,98_15,22_14,83_14,29_6,98_27,98_24,22_8,83_8","0.24442058801651,0.2952191233634949,0.3004346489906311,0.3116418719291687,0.3116418719291687,0.3163312077522278,0.33393049240112305,0.33393096923828125,0.3430914282798767,0.3430914282798767"," seen her in a few things, but i","Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (,Kirsten Simone Vangsness (","13.225172996520996,51.71611785888672,54.06580352783203,50.002716064453125,50.457828521728516,51.567909240722656,52.78159713745117,54.3364143371582,50.46259689331055,54.062538146972656","0","0","0"
"rag","8","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings don't take your guns to town? Answer: ","1070","8_1,8_5,8_4,8_2,8_3,8_34,8_16,8_32,8_12,8_26","0.23875707387924194,0.2655028700828552,0.2918773293495178,0.33522188663482666,0.3374771475791931,0.34526753425598145,0.34691953659057617,0.3558047413825989,0.3581068515777588,0.36791980266571045"," been looking for this song for a long time","Johnny Cash .,Johnny Cash .,U2 on,Johnny Cash .,Johnny Cash .,Johnny Cash .","14.26696491241455,52.187965393066406,53.55793762207031,54.41746520996094,53.012413024902344,53.286808013916016,52.4159049987793,56.53309631347656,57.60570526123047,61.145530700683594","0","0","0"
"rag","58","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what was the first capital city of australia? Answer: ","1072","58_1,58_2,58_13,58_5,58_9,58_17,58_3,58_10,58_7,58_6","0.2640466094017029,0.2862582206726074,0.3020890951156616,0.323555588722229,0.3282735347747803,0.3577004075050354,0.3621672987937927,0.38469183444976807,0.40752649307250977,0.407573401927948"," was the first capital city of australia","Melbourne was,Sydney </Td>,New South Wales </Td>,Melbourne was,Melbourne was","14.848282814025879,43.336673736572266,50.63128662109375,63.11067199707031,63.53559112548828,62.21268081665039,55.5024299621582,63.57933044433594,45.082786560058594,55.319087982177734","0.03235934848975789","0.13333333333333336","0"
"rag","11","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did the rational dress society begin to work? Answer: ","1075","11_1,11_6,11_4,11_9,11_7,11_8,11_12,11_5,98_3,65_19","0.2588287591934204,0.2925384044647217,0.3224894404411316,0.32320332527160645,0.3385981321334839,0.3602660298347473,0.36317265033721924,0.3717637062072754,0.38867419958114624,0.4027674198150635","The Rational Dress Society was founded in 1881","1881 in,1881 in,1881 in","13.244970321655273,33.26380157470703,61.2127685546875,40.43635559082031,65.6872787475586,66.22889709472656,55.84074020385742,61.60593032836914,60.65970993041992,60.91926193237305","0.03401086821506398","0.20000000000000004","0"
"rag","35","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: india's first arctic research station set up in 2008 what is the name? Answer: ","1061","35_3,35_25,35_4,35_14,35_10,35_13,35_34,35_7,35_5,35_17","0.2172781229019165,0.23399990797042847,0.2533021569252014,0.25434815883636475,0.25649285316467285,0.27031373977661133,0.2726517915725708,0.2777245044708252,0.2914585471153259,0.2990657687187195"," Himadri Station ===== Himadri","Himadri Station is,Himadri Station is,Himadri Station is,Himadri Station is,Himadri Station is","13.652305603027344,41.57359313964844,33.12828063964844,34.44496154785156,49.394474029541016,30.504291534423828,20.799728393554688,47.051292419433594,36.57772445678711,30.022705078125","0.16821895003341453","0.6666666666666666","0"
"rag","19","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote the song what child is this? Answer: ","1045","19_1,19_9,19_13,19_2,19_5,19_24,19_23,19_8,8_12,19_3","0.22402489185333252,0.2580493092536926,0.2843385934829712,0.29073411226272583,0.2937415838241577,0.3065100312232971,0.3432137370109558,0.36239010095596313,0.36987078189849854,0.3757808208465576"," William Chatterton Dix (1831-","William Chatterton Dix ,,William Chatterton Dix ,,William Chatterton Dix ,,William Chatterton Dix ,,lyrics were written by William Chatterton Dix ,","13.279926300048828,43.87110137939453,57.08753204345703,44.791316986083984,57.805938720703125,63.5609016418457,34.45766830444336,38.27173614501953,44.85011291503906,52.97186279296875","0.43146827293898643","0.7948051948051947","0"
"rag","40","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote lord have mercy on the working man? Answer: ","1041","40_1,19_1,19_9,40_4,19_2,19_12,19_8,19_13,19_14,40_24","0.2824106812477112,0.33282262086868286,0.34127354621887207,0.3447338342666626,0.3452876806259155,0.34858840703964233,0.3554121255874634,0.38266921043395996,0.38975703716278076,0.39266061782836914","~~~ William Chatterton Dix (1838","Kostas and,Kostas and,Kostas and,Kostas </Td>,Kostas and","12.751742362976074,30.008100509643555,45.353702545166016,62.267547607421875,41.2146110534668,60.16035079956055,63.10420227050781,45.576053619384766,39.31879806518555,31.47667121887207","0","0","0"
"rag","82","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: the world famous corn belt is in which country? Answer: ","1062","82_6,82_23,82_2,82_1,82_21,82_8,82_12,82_9,82_25,82_22","0.27594131231307983,0.2785335183143616,0.28004246950149536,0.28203803300857544,0.2966122031211853,0.3073276877403259,0.3130839467048645,0.31327271461486816,0.326610267162323,0.3269830346107483",", il, ne, and minnesota","the United States .,United States that,United States that,United States that,United States that","14.033294677734375,28.679357528686523,55.91040802001953,48.89952850341797,56.92401885986328,25.41315269470215,57.217498779296875,55.431827545166016,21.747949600219727,25.766613006591797","0","0","0"
