"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"56","20","beam","2","1","Answer the question: who sang the theme song for the man with the golden gun?","20","32,54","
The song was written by the Beatles, and was featured in the film ""Goldfinger"".","Lulu,Lulu,Lulu,Lulu,Lulu","23.05354118347168,25.235980987548828,20.509939193725586,38.08420181274414,36.63751983642578,45.863040924072266,55.7950325012207,20.805496215820312,20.633323669433594,41.39917755126953,24.49453353881836,23.91958236694336,24.057214736938477,43.06440734863281,34.027252197265625,20.253923416137695,21.93060874938965,22.76682472229004,25.849245071411133,47.11806106567383","0","0","0"
"57","20","beam","2","1","Answer the question: where does the last name roberts come from?","20","32,54","’s a common surname in the united states","Norman,Norman origin","28.648706436157227,24.03615951538086,31.470561981201172,32.43458557128906,25.13651466369629,29.608163833618164,27.97370719909668,40.22618865966797,42.602294921875,50.98363494873047,27.191356658935547,29.247032165527344","0","0","0"
"58","20","beam","2","1","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","20","83,51","Iceland is located in the middle of the North Atlantic Ocean, and is part of the North","the mid-Atlantic Ridge,divergent tectonic plate boundary,divergent tectonic plate boundary","37.07330322265625,23.731801986694336,36.50859069824219,37.089195251464844,42.2324104309082,35.015525817871094,25.99233055114746,22.857263565063477,31.66733741760254,35.95323944091797,26.470949172973633,31.15656089782715,26.29206657409668,33.07143020629883,25.63903045654297,30.23008918762207,21.432693481445312,37.24208450317383,37.358943939208984,24.802038192749023","0.014936192853457254","0.06349206349206349","0"
"59","20","beam","2","1","Answer the question: who is the captain of richmond football club?","20","83,51","
Answer: The captain of Richmond Football Club is named Mark Van Wolfswinkel.","Trent Cotchin,Trent Cotchin,Trent Cotchin,Trent Cotchin","19.62844467163086,18.976409912109375,13.080642700195312,32.83881378173828,23.965097427368164,52.00301742553711,43.09879684448242,57.078086853027344,40.653743743896484,39.594173431396484,29.696332931518555,39.967769622802734,41.33097457885742,18.988208770751953,15.242796897888184,25.343042373657227,19.683935165405273,32.50252914428711,38.35811996459961","0","0","0"
"60","20","beam","2","1","Answer the question: what's the difference between salisbury steak and hamburger steak?","20","80,79","
Salisbury steak is a dish made with ground beef, onions, and gravy.","ingredients,ingredients","22.39592742919922,20.171606063842773,16.19365692138672,27.459028244018555,35.18960952758789,39.9245491027832,19.133453369140625,26.835433959960938,15.058839797973633,44.25870132446289,47.181358337402344,13.266813278198242,20.377452850341797,22.221914291381836,13.595662117004395,46.2380256652832,20.577404022216797,16.172563552856445,33.959617614746094,40.654319763183594","0","0","0"
"61","20","beam","2","1","Answer the question: where is the heart of palm on a palm tree?","20","80,79","The heart of palm is the fleshy part of the palm tree, which is where the","the inner core,growing bud,the center core","19.437034606933594,19.14120101928711,38.21702194213867,44.57923126220703,44.3514289855957,26.858152389526367,31.183815002441406,17.779109954833984,26.464813232421875,29.14846420288086,14.780518531799316,32.64215087890625,41.321563720703125,23.603384017944336,24.108741760253906,24.023136138916016,25.873794555664062,32.907344818115234,19.444334030151367,27.18549346923828","0.01571523700545522","0.07017543859649122","0"
"62","20","beam","2","1","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","26","61,46","I am looking for information on the 10m air pistol event at the Commonwealth Games in Brisbane,","Shahzar Rizvi,Shahzar Rizvi,Shahzar Rizvi,Shahzar Rizvi","34.306884765625,19.155975341796875,38.93905258178711,48.07072067260742,47.352622985839844,44.35471725463867,56.27951431274414,34.2691650390625,33.879276275634766,39.018341064453125,25.97294807434082,44.46226119995117,23.084205627441406,38.64251708984375,52.307743072509766,40.20064926147461,27.883882522583008,25.394044876098633,48.279510498046875,40.38077926635742","0","0","0"
"63","20","beam","2","1","Answer the question: how old do you have to be to get a gun licence in nz?","20","61,46","
A: You must be at least 18 years old to obtain a firearms licence.","16 or older,16 or older,16 or older","23.925338745117188,23.117389678955078,21.221221923828125,29.16628646850586,29.84850311279297,42.046661376953125,38.04634094238281,26.76458168029785,36.45631408691406,27.08051300048828,56.581512451171875,62.62407302856445,46.54175567626953,39.997215270996094,36.24794387817383,19.88645362854004,24.45374298095703,42.850311279296875","0","0","0"
"64","20","beam","2","1","Answer the question: what is the meaning of gorakh dhanda in urdu?","20","65,29","
The word ""gorakh dhanda"" is a combination of two words: ""gor","You are a Puzzle","19.116771697998047,13.567076683044434,13.110240936279297,52.50872802734375,20.309955596923828,16.697612762451172,33.814701080322266,24.437162399291992,30.198015213012695,37.36423873901367,27.662334442138672,33.106998443603516,38.110069274902344,35.12236785888672,46.26689147949219,38.80522918701172,30.3837833404541,34.582420349121094,38.03635025024414,21.497896194458008","0.021598265052211615","0.13333333333333333","0"
"65","20","beam","2","1","Answer the question: when did the song things that make you go hmmm come out?","20","65,29","
The song was released in September of that year, and was performed at the Grammy Awards","June 23 , 1991,June 1991,June 1991,June 1991,June 1991","26.669679641723633,15.161312103271484,16.75861358642578,25.08190155029297,16.296321868896484,33.61957931518555,41.77494812011719,44.8789176940918,36.422306060791016,42.18976593017578,37.654476165771484,37.795318603515625,30.960533142089844,17.66761016845703,19.215784072875977,29.811250686645508,23.97385025024414,18.740642547607422,28.304349899291992,30.697959899902344","0","0","0"
"66","20","beam","2","1","Answer the question: cast of the have and have nots play?","20","98,8","
The play is about the struggle of the working class to gain rights and equality.","Patrice Lovely as Hattie,Tony Hightower as Frank,Alexis Jones as Diane,Maurice Lauchner as Lewis,Jeffery Lewis as Wallie,Kislyck Halsey as Rose,Patrice Lovely as Hattie,Tony Hightower as Frank,Alexis Jones as Diane,Maurice Lauchner as Lewis,Jeffery Lewis as Wallie,Kislyck Halsey as Rose","29.76227378845215,18.55594825744629,22.3129940032959,52.78154373168945,44.6535530090332,45.66002655029297,40.351470947265625,36.509429931640625,54.1545524597168,40.72104263305664,32.84892272949219,60.18352127075195,35.35944366455078,42.91747283935547,31.815946578979492,44.51835632324219,31.649639129638672,47.444480895996094","0","0","0"
"67","20","beam","2","1","Answer the question: where does the last name orozco originate from?","20","98,8","
The last name orozco is of Spanish origin.","Spanish / Basque origin,Spanish / Basque origin,Spanish / Basque origin","37.81993103027344,16.570987701416016,15.370765686035156,44.78081512451172,46.1796989440918,40.89337158203125,30.187129974365234,37.293487548828125,44.42842483520508,40.545223236083984,21.277240753173828,45.540225982666016,47.793800354003906","0.028599617161713803","0.3636363636363636","0"
"68","20","beam","2","1","Answer the question: what is the name of india pakistan border?","20","58,11","
The border between India and Pakistan is called the Line of Control (LoC). The Line","India and Pakistan Border,International Border,IB","27.35345458984375,19.34402847290039,16.788867950439453,35.91796875,38.15701675415039,54.959476470947266,48.447471618652344,53.05010986328125,34.38034439086914,30.835784912109375,27.537384033203125,23.209007263183594,26.69049644470215,39.751853942871094,37.590938568115234,20.421297073364258,32.187721252441406,44.45010757446289,46.88441848754883,36.83985137939453","0.08392010470693981","0.14447884416924664","0"
"69","20","beam","2","1","Answer the question: which british city is farthest from the sea?","20","58,11","
The answer is:

The city of Ahmedabad in Gujarat, India.","Coton in the Elms,Coton in the Elms,Coton in the Elms,Coton in the Elms,Coton in the Elms","28.424030303955078,19.305217742919922,21.46434211730957,26.61189842224121,49.26560592651367,21.2156982421875,20.26898193359375,17.279436111450195,15.63846206665039,41.243289947509766,31.646514892578125,21.696792602539062,33.86429977416992,40.9838752746582,37.32278060913086,44.633506774902344,35.336021423339844,40.823814392089844,29.198566436767578,36.66314697265625","0.023457495174891017","0.14285714285714288","0"
"70","20","beam","2","1","Answer the question: who played mrs warboys in one foot in the grave?","20","35,19","-SPAN Q&A, April 11, 2010

Mrs.","Doreen Mantle,Doreen Mantle,Doreen Mantle,Doreen Mantle,Doreen Mantle","23.124671936035156,23.305435180664062,19.413619995117188,30.571353912353516,21.010963439941406,23.663524627685547,30.58112907409668,14.925929069519043,24.3258056640625,39.18694305419922,32.40828323364258,54.265865325927734,24.27079963684082,20.218219757080078,18.44013786315918,51.796234130859375","0","0","0"
"71","20","beam","2","1","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","21","35,19","
|  |  |  |  |  |  |  |  |  ","Thespis,Thespis,Thespis","24.46026611328125,18.02292823791504,14.415081977844238,17.571638107299805,25.100147247314453,20.194580078125,19.322961807250977,31.185060501098633,18.028194427490234,15.998004913330078,26.31905174255371,37.13624954223633,22.870447158813477,28.70037078857422,24.200407028198242,27.94015884399414,25.58408546447754,34.5689582824707,25.237876892089844,28.007320404052734","0","0","0"
"72","20","beam","2","1","Answer the question: where was the salvation army's christmas collection kettle first introduced?","20","40,82","
The Salvation Army's Christmas Kettle Campaign was first introduced in 1947.","San Francisco,San Francisco,San Francisco,San Francisco,in San Francisco","27.425607681274414,20.64241600036621,15.422259330749512,30.12445068359375,30.784809112548828,22.633403778076172,20.631912231445312,25.841564178466797,19.58180809020996,28.57672691345215,17.98765754699707,21.354522705078125,39.37798309326172,32.4747314453125,49.71996307373047,17.102941513061523,38.07515335083008","0.021598265052211615","0.026666666666666665","0"
"73","20","beam","2","1","Answer the question: sequel to a christmas story it runs in the family?","20","40,82","
The family is a very important part of the christmas story, and the family is a","My Summer Story,My Summer Story","30.185211181640625,16.80225944519043,16.49327850341797,37.75958251953125,37.794586181640625,42.9121208190918,40.371559143066406,47.24139404296875,47.22084045410156,45.9820556640625,47.73182678222656,32.95158767700195,38.2530517578125,44.741676330566406,43.145652770996094,41.373451232910156,38.812801361083984,41.94877624511719,31.02655792236328,48.502227783203125","0","0.10526315789473684","0"
"74","20","beam","2","1","Answer the question: where was because i could not stop for death published?","20","4,43","","Poems : Series 1,1890","22.655527114868164,27.226282119750977","0","0","0"
"75","20","beam","2","1","Answer the question: where does kfc get their chicken in south africa?","20","4,43","
The chicken is sourced from the farms of the large-scale commercial producers in South Africa","reared in South Africa,South Africa","17.433055877685547,17.340499877929688,12.756053924560547,45.405452728271484,17.464223861694336,24.996885299682617,44.20069885253906,15.156494140625,21.849456787109375,32.07941436767578,16.804218292236328,14.978370666503906,25.2996826171875,27.868907928466797,19.712121963500977,23.65548324584961,24.760316848754883,26.17641830444336,58.033447265625,23.803377151489258","0.08392010470693981","0.26111111111111107","0"
"76","20","beam","2","1","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","20","88,28","
The answer is Vitalij Butkhrev (RUS) and Samir Kaj","Audley Harrison,Audley Harrison","24.67565155029297,19.454160690307617,18.261730194091797,32.809104919433594,42.23981475830078,21.965187072753906,24.43212127685547,20.600534439086914,14.284841537475586,15.576887130737305,19.35391616821289,27.327957153320312,23.53120231628418,20.326026916503906,27.772266387939453,24.49010467529297,13.064314842224121,15.665059089660645,14.35832405090332,17.617122650146484","0","0","0"
"77","20","beam","2","1","Answer the question: when did men's curling start in the olympics?","20","88,28","(","1998,1998 Nagano Games,1924,1998,1998","20.313220977783203,19.06694221496582,27.490100860595703,12.59207820892334","0","0","0"
"78","20","beam","2","1","Answer the question: which state is the richest state in nigeria?","20","10,37","
The richest state in Nigeria is Abuja.","Lagos State,Lagos State,Lagos State,Lagos State,Lagos State","40.24886703491211,22.291847229003906,23.42119026184082,49.993072509765625,41.06437683105469,48.50621795654297,65.59622192382812,46.999446868896484,25.039365768432617,23.474227905273438,28.627479553222656","0","0.22222222222222224","0"
"79","20","beam","2","1","Answer the question: who wrote if she knew what she wants?","20","10,37","
The song was written by Gerry Goffin and recorded by The Drifters.","Jules Shear,Jules Shear,Jules Shear,Jules Shear","32.1607666015625,24.505369186401367,20.63245391845703,51.64508056640625,29.67658233642578,45.27901077270508,47.39309310913086,23.317441940307617,25.54116439819336,14.113470077514648,22.052446365356445,36.47367858886719,34.80061721801758,14.160027503967285,36.392024993896484,18.937602996826172,16.644861221313477,29.17902374267578,31.579288482666016,35.964012145996094","0","0","0"
"80","20","beam","2","1","Answer the question: where was the film coming home for christmas filmed?","20","86,5","Feb 14, 2018)
where was the film ""coming home for christmas"" filmed?","British Columbia","18.539260864257812,24.096298217773438,43.44675064086914,27.624521255493164,29.481769561767578,35.587459564208984,23.802032470703125,27.69951820373535,33.24849319458008,42.201473236083984,35.23654556274414,36.727752685546875,27.768442153930664,36.44956588745117,36.78525924682617,48.41301345825195,38.14387130737305,43.37592315673828,44.9505615234375,22.145187377929688","0","0","0"
"81","20","beam","2","1","Answer the question: who plays the mother of howard on big bang theory?","20","86,5","May 13): It's a Wonderful Life (May 6): The Big Bang Theory (May","Carol Ann Susi,Carol Ann Susi,Carol Ann Susi,Carol Ann Susi,Carol Ann Susi","23.33202362060547,23.66079330444336,47.05485534667969,29.170082092285156,28.534412384033203,26.872722625732422,20.61887550354004,15.1903657913208,25.428922653198242,24.027193069458008,20.664566040039062,19.869422912597656,33.677650451660156,18.558727264404297,27.034038543701172,35.10017776489258,43.03977966308594,32.40016555786133,26.07286834716797,18.2087459564209","0","0","0"
"82","20","beam","2","1","Answer the question: who was the dj on in living color?","20","94,56","
P: The dj was a white guy named Chris.","DJ Twist","19.001697540283203,15.047335624694824,12.293947219848633,20.83441925048828,37.85316467285156,42.801509857177734,33.50640106201172,29.735158920288086,21.585546493530273,38.1403923034668,32.18698501586914,38.4544792175293,18.466489791870117,17.739355087280273","0","0.1818181818181818","0"
"83","20","beam","2","1","Answer the question: when did the granite mountain hotshots get certified?","20","94,56","
The Granite Mountain Hotshots were a team of 19 firefighters who fought the Yarnell","2008","17.981151580810547,16.770118713378906,12.975192070007324,34.71356201171875,27.58038902282715,26.94306182861328,21.42082977294922,30.469593048095703,21.84164810180664,19.76344871520996,15.954534530639648,29.278438568115234,16.658355712890625,17.775957107543945,22.439617156982422,19.815597534179688,23.936458587646484,24.66016387939453,26.84906578063965,29.401853561401367","0","0","0"
"84","20","beam","2","1","Answer the question: who has been appointed as the election commissioner of india?","20","6,76","
The Election Commission of India is a constitutional body that is responsible for conducting elections to the Lok","Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat","21.309383392333984,26.05112075805664,18.363752365112305,31.20960235595703,29.11274528503418,41.33209228515625,46.535404205322266,27.696136474609375,40.73008346557617,18.05085563659668,16.996084213256836,33.89570236206055,32.48712158203125,40.92820358276367,53.209938049316406,29.78696060180664,23.10089683532715,40.16820526123047,25.44658851623535,19.74008560180664","0","0","0"
"85","20","beam","2","1","Answer the question: what is the ultimate objective of financial management?","20","6,76","
The ultimate objective of financial management is to ensure the long-term viability and sustainability of the","Profit maximization","24.47657012939453,23.876964569091797,25.16236686706543,56.973487854003906,58.06230926513672,52.074378967285156,53.02953338623047,44.063514709472656,45.06692123413086,35.09259796142578,44.542503356933594,42.29071044921875,32.792564392089844,63.93603515625,57.07630157470703,33.60719299316406,54.41727066040039,32.77978515625,58.07277297973633,53.23863220214844","0","0","0"
"86","20","beam","2","1","Answer the question: new movie of ajay devgan and sonakshi sinha?","20","72,85","The movie is a remake of the telugu film ""Rakta Charitram"" and","Action Jackson,Action Jackson,Action Jackson","34.39847946166992,22.40994644165039,51.328025817871094,36.41276168823242,43.24561309814453,34.756839752197266,45.33754348754883,24.135753631591797,20.912124633789062,28.046199798583984,27.164113998413086,20.22895622253418,16.913026809692383,18.214153289794922,21.93868064880371,21.27189826965332,24.80051612854004,18.934934616088867,25.05255699157715,39.08573913574219","0","0","0"
"87","20","beam","2","1","Answer the question: who kidnapped ben in the deep end of the ocean?","20","72,85","The film is a crime-thriller, and the main character ben.","Cecil Lockhart,Cecil Lockhart,celebrity alumna Cecil Lockhart,Cecil Lockhart","20.818275451660156,16.152759552001953,48.10169982910156,41.321292877197266,45.983367919921875,45.20276641845703,43.58999252319336,35.516963958740234,32.6323356628418,29.137197494506836,41.364349365234375,43.97545623779297,42.292640686035156,48.43349075317383,46.33612060546875,50.62527847290039,29.868423461914062","0","0","0"
"88","20","beam","2","1","Answer the question: university of michigan school of public health ranking?","20","90,48","
Answer: The school of public health at the University of Michigan is a top-ranked","# 4,# 4","23.625532150268555,26.388948440551758,14.543703079223633,24.462066650390625,42.99882125854492,43.651824951171875,38.206729888916016,30.397863388061523,50.965415954589844,35.5467643737793,31.060997009277344,27.75999641418457,36.67599105834961,19.445329666137695,25.348880767822266,44.69853210449219,38.350364685058594,38.584251403808594,34.69952392578125,52.3304328918457","0","0","0"
"89","20","beam","2","1","Answer the question: what is the name of the gap between two front teeth?","20","90,48","
The gap between the two front teeth is called a ""diastema"".

The","diastema,diastema,diastema,diastema","25.7205867767334,20.536317825317383,30.611427307128906,45.28105163574219,44.60398864746094,51.48591613769531,39.999637603759766,52.740013122558594,48.74999237060547,48.363468170166016,48.67263412475586,25.378910064697266,24.64900016784668,19.49254608154297,18.52768325805664,20.231035232543945,44.35637283325195,31.8325252532959,21.97753143310547,11.900859832763672","0","0.15384615384615385","0"
"90","20","beam","2","1","Answer the question: who plays colin on young and the restless?","20","0,49","
Colin:  I am a fictional character in a book, and the book is called","Tristan Rogers,Tristan Rogers,Tristan Rogers,Tristan Rogers,Tristan Rogers","21.419342041015625,14.929702758789062,12.88003158569336,26.681608200073242,17.62528419494629,38.90716552734375,20.72205924987793,48.06296920776367,42.54398727416992,39.133277893066406,45.16246032714844,39.5215950012207,29.113069534301758,27.30852699279785,31.089332580566406,19.86910057067871,28.526527404785156,20.35379981994629,26.95389175415039,27.63865852355957","0","0","0"
"91","20","beam","2","1","Answer the question: when was the last time tug-of-war was an official olympic sport?","22","0,49","
Tug-of-war is a sport that involves two teams of eight people, who","1920,1920,1920,1920,1920","36.162113189697266,25.4527530670166,17.811519622802734,40.88719940185547,48.48135757446289,49.35495376586914,55.42826461791992,38.97178268432617,28.526981353759766,37.94282913208008,23.35685157775879,34.53033447265625,40.92768859863281,27.10944366455078,27.590557098388672,28.38774299621582,23.045703887939453,29.26173210144043,27.57722282409668,22.225095748901367","0","0","0"
"92","20","beam","2","1","Answer the question: who is the actress who plays baker on blue bloods?","20","95,73","
The answer is: Marisa Tomei.","Abigail Hawk,Abigail Hawk,Abigail Hawk","23.351694107055664,16.701887130737305,13.945333480834961,44.67237854003906,45.84360885620117,18.51171112060547,20.53615379333496,26.601905822753906,17.008981704711914,21.731489181518555,34.75141525268555,29.310232162475586","0","0","0"
"93","20","beam","2","1","Answer the question: what is the function of the pericardial sac?","20","95,73","
The pericardial sac is a fluid-filled sac that surrounds the heart.","Lubricates the heart","24.410846710205078,17.370128631591797,15.957136154174805,39.964088439941406,29.002355575561523,52.264862060546875,38.60380554199219,26.459299087524414,30.953086853027344,20.667346954345703,36.251556396484375,28.880767822265625,25.18549346923828,33.562294006347656,28.126264572143555,34.24274826049805,21.104198455810547,33.38309860229492","0.021598265052211615","0.26666666666666666","0"
"94","20","beam","2","1","Answer the question: who won the 2017 sports personality of the year?","20","30,62","","Mo Farah,Mo Farah,Mo Farah,Mo Farah,Mo Farah","26.35030746459961,25.458864212036133","0","0","0"
"95","20","beam","2","1","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","30","30,62","The question of when the division of Bengal into East Bengal and West Bengal took place, the question","1912,1912","37.79542922973633,28.136322021484375,40.72626876831055,30.56729507446289,47.59818649291992,49.456207275390625,34.6369743347168,40.22370910644531,37.41012954711914,30.21965789794922,24.303213119506836,31.012548446655273,45.74619674682617,23.56456184387207,38.22666931152344,27.401729583740234,50.76100158691406,39.12321472167969,27.583126068115234,23.71975326538086","0","0","0"
"96","20","beam","2","1","Answer the question: what was the first capital city of australia?","20","34,99","
The first capital city of Australia was Melbourne.","Melbourne,Sydney,New South Wales,Melbourne,Melbourne","27.037620544433594,15.741759300231934,13.996021270751953,46.775726318359375,31.480501174926758,44.22228240966797,40.72752380371094,49.359561920166016,36.86213684082031,19.866252899169922,34.450401306152344","0","0.13333333333333333","0"
"97","20","beam","2","1","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","22","34,99","The young man in hawthorne's my kinsman major molineux is a character who","Robin,Robin , a youth,Robin,Robin,Robin","25.192934036254883,10.890124320983887,47.72358703613281,58.21638488769531,47.54667282104492,52.74983596801758,34.09304428100586,44.880123138427734,30.40205955505371,27.596616744995117,32.24717712402344,36.1590576171875,32.96043395996094,29.973369598388672,32.41643142700195,31.374778747558594,24.839813232421875,33.7950553894043,40.28274154663086,32.270240783691406","0.018724372764461875","0.023529411764705882","0"
"98","20","beam","2","1","Answer the question: who is the authority or governing body of mca?","20","64,3"," is the governing body of the mca? What is the governing body of the mca?","Indian government","21.93874740600586,49.75021743774414,41.01555252075195,42.642093658447266,56.293270111083984,43.13467025756836,54.56776428222656,52.19538497924805,29.28277587890625,26.198854446411133,37.07854080200195,41.981956481933594,49.80686569213867,48.6058464050293,57.316650390625,40.126739501953125,48.432003021240234,44.08423614501953,35.52458572387695,33.20634078979492","0","0.11764705882352941","0"
"99","20","beam","2","1","Answer the question: who invented the cornell method of note taking?","20","64,3","","Walter Pauk,Walter Pauk,Walter Pauk,Walter Pauk","21.033084869384766,25.97414779663086","0","0","0"
