"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","218","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did the demonstrator reduce the price to $3 for Biff? 1) Biff only had $3 in cash.  2) Biff said the gadget was only worth $1. 3) He knew Biff would buy it for such a low price. 4) It costs $4 to make, so he would still make a profit.. Answer: ","557","218_13,218_11,218_22,218_27,218_25","0.2525652050971985,0.25686609745025635,0.2608012557029724,0.2881055474281311,0.2969617247581482","4) He knew Biff would buy it for such a low price","3","18.086889266967773,28.193191528320312,46.28565216064453,40.42235565185547,53.318016052246094,49.70419692993164,34.516998291015625,51.46205139160156,46.04387283325195,55.514564514160156,51.25537109375,59.36939239501953,57.65458679199219,57.52058410644531,51.267425537109375","0","0","0"
"rag","339","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What isn't a problem happening because people don't face their emotions? 1) increasing mental health disorders 2) people are finding unhealthy ways to solve problems 3) women and minorities are being ignored more often 4) blame gets pushed onto others. Answer: ","532","339_34,339_16,339_35,339_22,339_25","0.1668705940246582,0.1860816478729248,0.189466655254364,0.19197386503219604,0.1937829852104187","1) people are unable to face their own emotions, so they are","3","11.8452730178833,14.714197158813477,37.40355682373047,32.637474060058594,43.800132751464844,39.62989807128906,48.642513275146484,51.39995193481445,43.6088752746582,54.94974136352539,54.12742233276367,44.059120178222656,40.51930236816406,38.557376861572266,38.762325286865234","0","0","0"
"rag","162","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a quality included in each of the martial art descriptions that was not mentioned in the introductory paragraphs? 1) Coordination and balance 2) Degree-of-contact 3) Reputation 4) Intimidation. Answer: ","449","162_4,162_14,162_19,162_16,162_15","0.18670397996902466,0.20266187191009521,0.2078426480293274,0.20902711153030396,0.20994669198989868","1) Coordination and balance
2) Degree-of-contact","3","14.526178359985352,17.67764663696289,50.638912200927734,55.0005989074707,28.482351303100586,59.49857711791992,61.18769836425781,48.45722198486328,35.28507614135742,44.738067626953125,55.45770263671875,61.76914978027344,55.474761962890625,64.17640686035156,41.79171371459961","0","0","0"
"rag","290","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author use as a counterpoint to the concerns of the publishers about subscription cancelations?  1) The success of Gold OA policies for publishers  2) A lack of empirical evidence  3) The systematic requirement of waivers  4) The fact that green OA practices were the standard in the past . Answer: ","555","290_11,290_43,290_46,290_19,290_29","0.13498234748840332,0.14034336805343628,0.14353400468826294,0.15171754360198975,0.1523061990737915","The author uses the following as a counterpoint to the concerns of the","2","14.895965576171875,19.13057518005371,42.126373291015625,49.05804443359375,38.483116149902344,32.297969818115234,44.84608459472656,55.05562973022461,57.37617874145508,52.51078796386719,55.692771911621094,52.5759391784668,46.447532653808594,47.63136672973633,53.78898239135742","0","0","0"
"rag","109","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the most spoken about topic in inaugural speeches that were analyzed? 1) Foreign wars 2) Slavery 3) Women's rights 4) Taxes. Answer: ","503","109_27,109_22,109_25,109_23,109_33","0.21452558040618896,0.21660339832305908,0.22732782363891602,0.2282402515411377,0.23437857627868652","1) Foreign wars 2) Slavery 3) Taxes 4","4","14.910527229309082,22.35991096496582,48.04792022705078,54.237308502197266,56.086997985839844,50.35478973388672,34.9364128112793,61.00336837768555,37.92497253417969,26.857467651367188,55.66401290893555,42.849491119384766,66.20801544189453,47.47740173339844,56.39494323730469","0.028599617161713803","0.2222222222222222","0"
"rag","208","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did the people at the mayor's office and Police station laugh at Parks? 1) He claimed he was an extra-terrestrial 2) He waited for hours to speak to someome 3) He had inhuman like features 4) He wouldn't tell them where he lived. Answer: ","517","208_16,208_23,208_34,208_18,208_29","0.2244892120361328,0.22845792770385742,0.24860668182373047,0.24963688850402832,0.2541062831878662","1) They found his claim absurd and laughed at him.","1","19.718969345092773,30.199344635009766,49.45148468017578,37.00263977050781,46.50960159301758,56.70304870605469,38.02165222167969,29.90713119506836,48.74323272705078,21.397024154663086,41.58286666870117,59.1971549987793,52.16666793823242","0","0.18181818181818182","0"
"rag","117","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the difference between how baseball stadiums used to be paid for and how they are paid for at the time of this writing? 1) They have always been paid for by stadium owners, and the owners now have so much more money they can upgrade the parks 2) They were paid for by team owners, and now mostly by taxpayers 3) They have always been paid by taxpayers, but now there is more tax money going towards it 4) They used to be payed for by taxes, but as they became more expensive the team owners began having to pay for them. Answer: ","515","117_24,117_31,117_32,117_38,117_17","0.19817793369293213,0.20900845527648926,0.21794110536575317,0.22123754024505615,0.22211772203445435","1) They have always been paid for by stadium owners, and the","2","12.571666717529297,18.334590911865234,41.68640899658203,40.20253372192383,52.996337890625,47.145484924316406,44.11491775512695,42.31697463989258,48.03508377075195,43.77760314941406,59.94346618652344,35.028282165527344,42.06584930419922,57.619930267333984,47.871585845947266","0","0","0"
"rag","104","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What was the important thing for Linda to do? 1) Cover up the details for Monica 2) Speak with the president 3) Deny ever hearing Monica tell the story 4) Get a recording of Monica telling the story. Answer: ","484","104_41,104_42,104_32,104_19,104_24","0.2599331736564636,0.2624438405036926,0.2626954913139343,0.27924132347106934,0.2825292944908142","3) Deny ever hearing Monica tell the story.","4","14.227679252624512,18.26774024963379,28.53117561340332,32.148170471191406,29.515411376953125,40.15076446533203,36.67600631713867,46.21053695678711,28.46731948852539,38.61603927612305,34.74077606201172,39.59049987792969","0","0","0"
"rag","20","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is one of the things that give Mike McCurry a ""plus?"" 1) He completely enjoyed his time in the spotlight in regards to this scandal. 2) He did his best to defend Clinton. 3) He spoke out against Monica. 4) He quit his position.. Answer: ","448","20_23,20_20,20_39,20_18,20_38","0.15216481685638428,0.1623026728630066,0.16394180059432983,0.17382454872131348,0.17429745197296143","1) He completely enjoyed his time in the spotlight in regards to this","4","17.800159454345703,22.69147491455078,48.8333740234375,34.60818862915039,48.31437683105469,50.06425476074219,58.31367111206055,54.71936798095703,56.094390869140625,49.640472412109375,30.384653091430664,55.27867889404297,30.467491149902344,44.78925323486328,56.92240905761719","0","0","0"
"rag","115","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the trend happening in new stadium construction? 1) There are escalators to bring fans right from the parking lots 2) All seats are getting closer to the action with new steel construction methods 3) Fans spend more time in the restaurants than at their seats 4) Cheap seats are getting further away from the action due to being higher from the field. Answer: ","443","115_32,115_14,115_13,115_31,115_20","0.15274012088775635,0.16333532333374023,0.16837328672409058,0.18084216117858887,0.1833714246749878","1) Escalators are being used to bring fans from the parking","4","13.928974151611328,20.871469497680664,49.04474639892578,49.36679458618164,27.387449264526367,41.378440856933594,41.21937942504883,44.63807678222656,50.8516845703125,53.78580856323242,46.283451080322266,55.15071105957031,56.254417419433594,47.310359954833984,45.58513259887695","0","0","0"
"rag","9","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: When does the author think we will have an Olympics in which no new records are set? 1) Never 2) At some point in the far future 3) Within 20 years 4) Within 40 years. Answer: ","431","9_32,9_37,9_19,9_36,9_33","0.18564271926879883,0.20141607522964478,0.23129576444625854,0.23494398593902588,0.259197473526001","1) Never 2) At some point in the far future 3)","2","12.684598922729492,17.719255447387695,34.82515335083008,51.6915283203125,44.043941497802734,29.08186912536621,56.58833694458008,49.892059326171875,52.24891662597656,53.28055191040039,53.74721145629883,41.484222412109375,35.89442825317383,43.67451095581055,33.10789108276367","0","0.16666666666666669","0"
"rag","132","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What was the general set up of the experiment? 1) The tasters each brought their favorite beer and poured it into 10 different cups to be blindly dispersed to the rest of the participants 2) The tasters had a list of the names of the beers and had to assign them to cups labelled only with letters based on how they tasted 3) The tasters chose the best and worst out of a set of 5 beers, and the author ran statistics to come out with rankings 4) The tasters were completely blind to which beers were being used in the experiment. Answer: ","537","132_29,132_41,132_40,132_25,132_26","0.10736513137817383,0.1467742919921875,0.15363961458206177,0.15388071537017822,0.15642082691192627","1) The tasters each brought their favorite beer and poured it into","4","17.95440673828125,23.997846603393555,42.920040130615234,35.226219177246094,47.398006439208984,45.328861236572266,38.37208938598633,32.54477310180664,48.95361328125,39.30867385864258,44.419151306152344,43.447021484375,30.146982192993164,41.520263671875,44.55729293823242","0","0","0"
"rag","258","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What made teaching magic to the Free'l difficult? 1) They did not want many things 2) They were lazy 3) All of the other choices are correct 4) They were innaccurate. Answer: ","504","258_34,258_3,258_33,258_12,258_42","0.19617164134979248,0.21566009521484375,0.21867603063583374,0.22840595245361328,0.22936755418777466","They were lazy.","3","16.525972366333008,32.20565414428711,53.08149337768555,57.6879997253418,54.8945426940918","0","0","0"
"rag","163","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why does the author think that Akido could explain why Steven Seagal is not in good shape? 1) It does not need to be practiced often 2) It is not a good self-defense martial art 3) There is little aerobic exercise involved 4) It is a non-aggressive martial art. Answer: ","462","163_30,163_20,163_6,163_28,163_15","0.1792888641357422,0.19637340307235718,0.19858288764953613,0.21012502908706665,0.2141515612602234","4) It is a non-aggressive martial art.","3","15.199588775634766,19.870168685913086,37.903865814208984,49.18278503417969,52.31235885620117,43.39032745361328,36.688316345214844,49.334991455078125,30.812782287597656,26.56451416015625,45.87939453125,37.366607666015625,51.64933776855469","0","0","0"
"rag","291","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author use as a synonym for OA  1) APS 2) IOP 3) Subscription cancellations  4) Self-archiving. Answer: ","469","291_17,291_34,291_21,291_5,291_31","0.19129830598831177,0.19798117876052856,0.21890395879745483,0.2198883295059204,0.2269744873046875","1) APS  2) Subscription cancellations  3)","4","10.059517860412598,22.5656681060791,46.9105339050293,51.88614273071289,38.6153450012207,45.61767578125,23.196388244628906,34.047119140625,51.493858337402344,25.19478416442871,56.365989685058594,37.4298095703125,51.82849884033203,26.109373092651367,35.27998733520508","0","0","0"
"rag","215","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why does Biff stay to watch the demonstration? 1) He wants a job at the toy shop.  2) He wants to see if the gadget will go on sale.  3) He wants to buy the gadget for his nephew.  4) He wants to know the trick to how the gadget works.. Answer: ","550","215_28,215_11,215_22,215_13,215_27","0.23720979690551758,0.2603323459625244,0.2760910391807556,0.2771589756011963,0.28713852167129517","1) He wants a job at the toy shop.","4","17.748950958251953,28.713367462158203,49.74002456665039,43.63685989379883,57.275367736816406,57.74544143676758,48.15068435668945,54.79951095581055,55.185028076171875,53.489253997802734,41.617156982421875,56.161685943603516","0","0","0"
"rag","57","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How many people knew about Monica's relationship with Clinton? 1) No one 2) One person 3) Many people  4) Only the secret service. Answer: ","466","57_41,57_50,57_24,57_32,57_19","0.2826985716819763,0.2854602336883545,0.28727060556411743,0.2947268486022949,0.2967161536216736","         CURRIE: Many people.","3","12.52817440032959,41.293251037597656,27.396320343017578,32.6171875,34.9597282409668,49.591888427734375,45.84300231933594,50.64270782470703,44.315860748291016","0","0","0"
"rag","337","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How does the author feel about Brexit? 1) it would have gone differently if people would have been more logical 2) it was backed by research and an iconic move 3) it was a turning point for Britain 4) emotional persuasion was used appropriately to produce the best outcome. Answer: ","507","337_23,337_19,337_20,337_10,337_31","0.16222137212753296,0.2051118016242981,0.21406352519989014,0.2168567180633545,0.23092132806777954","1) it would have gone differently if people would have been more logical","1","12.54419994354248,16.650007247924805,44.467018127441406,44.810386657714844,59.12041473388672,51.03673553466797,41.87622833251953,31.939228057861328,45.372474670410156,45.634857177734375,39.371150970458984,39.05127716064453,38.52848434448242,42.04654312133789,37.532386779785156","0","0.14285714285714288","0"
"rag","118","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What are some of the things that the author thinks are detrimental about new stadium design? 1) There are columns blocking the view from some seats 2) The parking lots aren’t built efficiently 3) There are not enough bathrooms for the expanding attendance 4) The seating divides people in castes. Answer: ","425","118_13,118_32,118_31,118_24,118_20","0.19680273532867432,0.19834977388381958,0.1997804045677185,0.19996225833892822,0.2120915651321411","1) The columns blocking the view from some seats 2) The parking","4","14.483430862426758,17.679882049560547,50.349884033203125,40.869178771972656,41.03565979003906,43.12718963623047,53.22807312011719,41.141693115234375,52.85246276855469,43.23069763183594,42.152915954589844,50.43730926513672,36.67367935180664,45.2444953918457,43.344573974609375","0","0","0"
"rag","120","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What did the author outline as the importance of friendships to his father? 1) His friends were essential in his early career days, but he lost touch with most through raising his family 2) He didn’t keep many friends at the end of his life 3) He kept friends even from early school days throughout his life and they were very important to him even as he became busy through life 4) He did not value friendships, and often felt regretful later in life that he hadn’t. Answer: ","560","120_48,120_38,120_45,120_36,120_37","0.18132460117340088,0.21742689609527588,0.22008764743804932,0.22071605920791626,0.22857332229614258","1) 2) 3) 4)

Context: And he","3","15.522900581359863,23.556180953979492,47.2816047668457,41.19442367553711,33.86610412597656,46.27433395385742,37.499000549316406,48.654232025146484,38.19043731689453,41.74351119995117,16.8692684173584,15.144479751586914,50.948486328125,52.90214920043945,56.106658935546875","0","0.25","0"
"rag","237","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why would it be needed to memory-wash Ronnie? 1) So that he would learn how to read faster 2) So that he would forget how to read 3) So that he could continue going to school 4) So that he would forget his Dad hitting his Mom. Answer: ","501","237_32,237_14,237_38,237_45,237_29","0.2386353611946106,0.2582143545150757,0.2715418338775635,0.2789125442504883,0.2861718535423279","1) Because he was learning to read on his own, without any","2","15.822501182556152,25.749500274658203,48.2133903503418,40.16592025756836,48.200504302978516,48.7425537109375,39.546905517578125,42.54912567138672,55.581974029541016,45.73114776611328,47.66535949707031,51.1329345703125,38.372833251953125,43.4984245300293,35.3362922668457","0","0","0"
"rag","187","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: According to Falwell, why will the antichrist be male and Jewish? 1) The antichrist will have similar traits to Jesus.  2) World leaders are men.  3) The Bible states this as fact.  4) Women are never important people in history. . Answer: ","456","187_23,187_31,187_29,187_34,187_32","0.14853662252426147,0.16048669815063477,0.16405481100082397,0.17463833093643188,0.18353408575057983","According to Falwell, the antichrist will be male and Jewish","1","17.40237808227539,17.795244216918945,43.92841720581055,54.28458023071289,33.62310028076172,51.16577911376953,51.95234680175781,60.08404541015625,29.487382888793945,30.64670753479004,51.077144622802734,51.8648681640625,47.03494644165039,58.81035614013672,49.90728759765625","0","0","0"
"rag","69","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How many of the golden era ballparks had already been torn down? 1) 13 2) 3 3) 1 4) 10. Answer: ","432","69_16,69_1,69_2,69_31,69_17","0.276982843875885,0.28811949491500854,0.30123722553253174,0.3223075270652771,0.3251737356185913","1) 13

The Shibe Park, Philadelphia's first modern","4","15.208481788635254,21.116024017333984,34.058109283447266,40.42344665527344,29.653146743774414,19.887361526489258,15.961673736572266,41.11722946166992,42.431884765625,30.180925369262695,25.5606689453125,20.29879379272461,25.85069465637207,22.205032348632812,27.280048370361328","0","0","0"
"rag","103","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What are the general topics the author uses to make their case? 1) Corruption, fraud, mistrust, espionage 2) Culture, consumer spending, politics, language, corruption, telecommunications 3) Political platforms, language, telecommunications, Trains 4) Consumer spending, language, public strikes, acts of war. Answer: ","503","103_27,103_23,103_4,103_15,103_19","0.22841155529022217,0.2571152448654175,0.2596573829650879,0.26173752546310425,0.2637636065483093","1) Corruption, fraud, mistrust, espionage
2","2","16.648744583129883,19.783599853515625,43.41246795654297,53.79955291748047,27.482955932617188,48.898284912109375,44.620548248291016,48.26539993286133,57.2821159362793,32.54032516479492,58.62758255004883,56.64736557006836,26.50806999206543,53.5123291015625,18.54824447631836","0.03759340464156993","0.2857142857142857","0"
"rag","188","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a symbol of the Antichrist? 1) The numbers 666 2) The European Union 3) A star 4) Royalty. Answer: ","454","188_32,188_27,188_9,188_31,188_1","0.26835840940475464,0.29793447256088257,0.302490770816803,0.30907702445983887,0.309207558631897","a) The Antichrist is a symbol of the Antichrist","1","14.788222312927246,17.55459976196289,35.90114212036133,51.01298904418945,49.73881530761719,24.78740692138672,27.064498901367188,42.27342987060547,42.60186767578125,46.52981185913086,50.319732666015625,46.56184768676758,48.03650665283203,27.367334365844727,26.76204490661621","0","0","0"
"rag","252","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did the protagonist want a room directly across the street from Henry's shop? 1) So that he could watch Henry's comings and goings 2) So that he could spy during the card game 3) So that he could hide from Chapo 4) So that he could be nearby if anything went wrong with Henry and Chapo. Answer: ","517","252_15,252_5,252_36,252_6,252_16","0.21117782592773438,0.212832510471344,0.22434991598129272,0.22778117656707764,0.23464608192443848","4) So that he could be nearby if anything went wrong with Henry","2","15.928808212280273,23.635900497436523,41.25998306274414,47.517364501953125,48.614845275878906,58.98512268066406,49.86491012573242,49.150672912597656,36.677093505859375,46.587615966796875,40.260040283203125,29.035974502563477,34.63164138793945,42.475067138671875,55.48110580444336","0","0","0"
"rag","72","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Choose the one best statement. 1) A majority of teams either built new ballparks in the last decade or plan to build soon 2) Almost no teams either built new ballparks in the last decade or plan to build soon 3) All teams either built new ballparks in the last decade or plan to build soon 4) Some teams either built new ballparks in the last decade or plan to build soon. Answer: ","497","72_16,72_38,72_24,72_32,72_31","0.21711987257003784,0.22294586896896362,0.2543286085128784,0.2705117464065552,0.281185507774353","1) A majority of teams either built new ballparks in the","1","13.894306182861328,20.457374572753906,37.73493957519531,43.99884796142578,42.357688903808594,44.27162551879883,45.16361999511719,44.123939514160156,38.51834487915039,48.67623519897461,53.618629455566406,43.063350677490234,36.09649658203125,47.5541877746582,51.050048828125","0","0.16666666666666669","0"
"rag","134","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What discipline does Tannen apply to many of the topics discussed? 1) Social science 2) Philosophy 3) Theology 4) Psychiatry. Answer: ","418","134_35,134_5,134_25,134_31,134_27","0.24908357858657837,0.25654804706573486,0.2832225561141968,0.2835184931755066,0.2836418151855469","4) Psychiatry.","1","12.34753704071045,23.051359176635742,44.7183723449707,58.51225280761719,26.657960891723633,29.335693359375,55.89928436279297","0","0","0"
"rag","198","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: According to the article, why do most people value the dentist? 1) Cosmetic reasons 2) Medical reasons 3) Curing halitosis 4) They don't. Answer: ","491","198_30,198_10,198_32,198_22,198_16","0.219865620136261,0.2245587706565857,0.2247687578201294,0.22598302364349365,0.22897911071777344","1) Cosmetic reasons 2) Medical reasons 3) Curing","1","15.675589561462402,19.934511184692383,41.420162200927734,52.258209228515625,28.983932495117188,30.41228675842285,51.422157287597656,41.704078674316406,32.760459899902344,57.91874694824219,42.86770248413086,48.98948287963867,38.02691650390625,53.54650115966797,35.8404426574707","0","0.2222222222222222","0"
"rag","172","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How is the beginning of Topsy-Turvy described? 1) exciting and fast paced  2) boring and slow 3) dramatic and interesting  4) sad and depressing. Answer: ","438","172_4,172_19,172_6,172_11,172_20","0.22350579500198364,0.25616270303726196,0.2600003480911255,0.2825339436531067,0.3019583225250244","1) exciting and fast paced.","2","13.044281959533691,24.40142822265625,34.67409133911133,39.38100814819336,46.36302185058594,41.106292724609375,42.34762954711914,38.24215316772461,45.10869598388672","0","0","0"
"rag","171","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is implied at the end of the passage by the author about Barry Diller? 1) That he is Jewish, gay, and famous 2) That he believes that Antichrist has come 3) That he will be a world leader some day 4) That he is an anti-semite. Answer: ","505","171_31,171_6,171_34,171_29,171_32","0.16120046377182007,0.16484367847442627,0.170215904712677,0.1818280816078186,0.1841168999671936","4) That he is an anti-semite.","1","16.050556182861328,15.743255615234375,35.085636138916016,42.98108673095703,57.296810150146484,56.70960235595703,52.342166900634766,53.10234069824219,40.90473175048828,30.426145553588867,30.256479263305664,47.225830078125","0","0","0"
"rag","320","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Neeshan's plan to get the Free'l to actually perform magic is  1) to get Rhn to do magic, then the rest will follow his lead. 2) to annoy them to the point that they do magic out of spite. 3) put one of them in danger, then they will be forced to do magic to save that person. 4) he is going to work with them until they get it or until it kills them all.. Answer: ","530","320_33,320_42,320_19,320_43,320_26","0.24482613801956177,0.24758434295654297,0.25901782512664795,0.26145875453948975,0.27140307426452637","
1)

2)

3)

4","2","17.9340763092041,40.3250732421875,19.132497787475586,47.48805618286133,48.60580062866211,39.531429290771484,36.797325134277344,43.710960388183594,58.14347457885742,50.315162658691406,31.333786010742188,44.8807373046875,64.3569564819336,58.09089660644531,34.827762603759766","0","0.4","0"
"rag","86","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a criticism that has not been said about Edward's best-known book? 1) It was too exhaustively researched 2) It was written with political intentions 3) It was written from a liberal anti-West perspective 4) It was written for egotistical reasons. Answer: ","524","86_29,86_31,86_24,86_30,86_27","0.1645439863204956,0.18777894973754883,0.19021618366241455,0.19702500104904175,0.199817955493927","3) It was written from a liberal anti-West perspective.","1","12.559718132019043,17.384647369384766,45.98344039916992,51.870121002197266,55.952972412109375,52.628684997558594,61.00205993652344,60.412574768066406,42.00058364868164,45.517364501953125,53.834556579589844,39.50336837768555,37.63507843017578,53.43403625488281","0","0","0"
"rag","67","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why were they concerned about giving Nash the prize? 1) He had killed animals as a child 2) He was in remission from illness 3) He might offend the dignitaries 4) He had not worked for very long yet. Answer: ","502","67_32,67_27,67_19,67_22,67_34","0.23280364274978638,0.26997488737106323,0.27911901473999023,0.28334522247314453,0.31178367137908936","1) They were concerned about giving Nash the prize because he had killed","3","14.536968231201172,20.377952575683594,51.318416595458984,43.02174377441406,61.140769958496094,60.229225158691406,55.89461898803711,51.19962692260742,69.80113220214844,44.72891616821289,57.845130920410156,58.05659103393555,45.02487564086914,56.6520881652832,39.90046310424805","0","0","0"
"rag","294","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What did the research show as the main reason for libraries canceling publication subscriptions? 1) The presence of extra media such as photos and commentary in the publication 2) Whether or not the published content was completely free 3) The length of content embargo that the subscription publisher used  4) The cost and amount of use related to the subscription. Answer: ","562","294_34,294_29,294_31,294_11,294_27","0.1299760341644287,0.13627386093139648,0.13825690746307373,0.15651249885559082,0.15685367584228516","1) The presence of extra media such as photos and commentary in the","4","15.328929901123047,22.11036491394043,51.61962890625,44.78752136230469,46.74843978881836,49.093482971191406,58.38943099975586,51.356868743896484,49.62173843383789,53.935707092285156,55.50000762939453,57.72129440307617,46.64287185668945,52.46249008178711,53.4471549987793","0","0","0"
"rag","330","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Which of the following is the main theme of this article? 1) We should take advantage of the free labor provided by these collaborative environments. 2) We should develop better legislation to support technological advancement 3) We should embrace and develop literacy in this moment of cultural shifting 4) Governments will try to control people's freedom. Answer: ","497","330_21,330_12,330_27,330_5,330_36","0.12559515237808228,0.1326848268508911,0.15027540922164917,0.15083694458007812,0.15369725227355957","3) We should embrace and develop literacy in this moment of cultural shifting","3","16.47794532775879,30.7143611907959,38.95030975341797,54.56986618041992,52.319732666015625,42.800498962402344,56.58518600463867,42.1796875,46.01919937133789,43.25439453125,53.476531982421875,45.956581115722656,49.40724182128906,53.29553985595703,50.86134338378906","0","0.14285714285714288","0"
"rag","33","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What genetic influences on running speed does the author identify? 1) The author is focused on differences in ""nurture"" and doesn't believe that there are any examples of differences in ""nature"" (genes). 2) Body type matters. If you are not born an ectomorph, a genetically controlled body type, you will not be able to run fast over long distances. 3) He calls out abnormal genetic conditions that would impede speed, and also references the effect of mixing races in producing ""hybrid vigor."" 4) Secretariat had an abnormally large heart. As with horses, people born with genetically larger hearts can run faster and longer.. Answer: ","612","33_26,33_27,33_30,33_29,33_17","0.14160072803497314,0.1426985263824463,0.15783780813217163,0.1705794334411621,0.19449955224990845","1) The author is focused on differences in ""nurture""","3","13.660317420959473,17.9433650970459,36.60709762573242,41.58333969116211,52.03923416137695,50.74031066894531,45.77009201049805,45.48237991333008,41.465999603271484,45.18159103393555,60.47682189941406,31.646894454956055,32.35155487060547,39.782073974609375,50.21168899536133","0","0","0"
"rag","50","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think will be in the future of Europe? 1) enlightened politics 2) costly decline 3) efficient government 4) lack of bureaucracy. Answer: ","431","50_2,50_27,50_19,50_4,50_3","0.183479905128479,0.19002574682235718,0.20070844888687134,0.21765631437301636,0.22095119953155518","1) enlightened politics
2) costly decline
3) efficient government","2","14.31507396697998,20.165122985839844,36.76019287109375,45.181854248046875,35.626426696777344,46.40847396850586,17.783832550048828,40.88250732421875,29.643171310424805,35.3712158203125,54.981544494628906,22.657020568847656,30.52149200439453,41.81541442871094,45.087947845458984","0","0.19999999999999998","0"
"rag","88","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How did the tasters feel during the experiment 1) Dismayed 2) Confident 3) Drunk 4) Happy. Answer: ","425","88_26,88_29,88_25,88_40,88_47","0.2392178773880005,0.24155813455581665,0.2531929016113281,0.2606019973754883,0.26172906160354614","1) Dismayed 2) Confident 3) Drunk 4","1","16.218090057373047,19.018720626831055,39.68449401855469,39.46701431274414,28.400550842285156,27.240345001220703,50.74199676513672,35.597862243652344,58.675445556640625,26.578296661376953,54.45672607421875,37.94829559326172,55.10341262817383,39.25333786010742,51.779205322265625","0","0.25","0"
